Card_ID,Card_Name,Card_Set,Card_Type,Class,Rarity,Mana_Cost,Attack,Health,Mechanics,Race,Collectible
LOOTA_Priest_13,Cult of C'Thun,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Druid_07,Cult of C'thun,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Rogue_04,Death Dealer,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_Hunter_09,Deathrattle,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Mage_31,Defense,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_Hunter_11,Defense,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Warlock_08,Destruction,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_Shaman_01,Destruction,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_BOSS_34p,Devour,Kobolds & Catacombs,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOOTA_BOSS_19p,Digest Magic,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_Warlock_11,Dire Demons,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_Warlock_04,Discard,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_Priest_08,Discipline,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Paladin_05,Divine Shield,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Priest_03,Domination,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Warrior_12,Dragon Heart,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Priest_07,Dragon Priest,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Paladin_12,Dragonmaster,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOT_054d,Eat the Mushroom,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Shaman_06,Elementals,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Priest_12,Elementals,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Mage_21,Elementals,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_BOSS_49p,Encroaching Darkness,Kobolds & Catacombs,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOOTA_Rogue_02,Evasive,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_Warrior_02,Everybody Hurts,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_BOSS_06p,Evolvomancy,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_Rogue_16,Exhaustion,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOT_054b,Explore the Darkness,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Shaman_12,Farseer,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Mage_24,Fire,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_842t,Forging Quel'Delar,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Shaman_02,Frost,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Mage_23,Frost,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_Mage_30,Giant Army,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_831,Glyph of Warding,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Rogue_07,Greed,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_818,Grommash's Armguards,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Paladin_04,Healing,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Paladin_11,Helping Hand,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Mage_25,Heroic Power,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_Priest_01,Holy,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Warlock_12,Huge Hand,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_BOSS_53h2,Inara the Mage,Kobolds & Catacombs,Hero,Mage,,0,,50,,,FALSE
LOOTA_Druid_04,Jade Fangs,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Shaman_11,Jade Lotus,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Rogue_05,Jade Lotus,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_Druid_02,Jungle King,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Druid_06,Jungle Quest,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_802,Justicar's Ring,Kobolds & Catacombs,Spell,Neutral,,0,,,Battlecry,,FALSE
LOOTA_Paladin_09,Justice,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_824,Khadgar's Scrying Orb,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_BOSS_99h,King Togwaggle,Kobolds & Catacombs,Hero,Rogue,,0,,70,,,FALSE
LOOTA_Priest_02,Last Rites,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_Paladin_16,Legendary,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Hunter_10,Legendary,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Warrior_10,Legendary,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Warlock_05,Lifesteal,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_BOSS_10p,Light's Will,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_Warlock_01,Little Legion,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOT_054c,Loot the Chest,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Mage_29,Lost Secrets,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_BOSS_49t2,Luminous Candle,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Mage_22,Magical Friends,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_Druid_01,Mana Growth,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Paladin_22,Many Blessings,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Shaman_13,Mechanized,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_BOSS_33p,Metabolized Magic,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_Paladin_21,Murlocs,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Shaman_07,Murlocs,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Shaman_04,Mutations,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_833,Mysterious Tome,Kobolds & Catacombs,Spell,Neutral,,0,,,Secret,,FALSE
LOOTA_Druid_03,Natural Defense,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Rogue_11,Outlaws,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_Shaman_08,Overload,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Warrior_06,Pirates,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_800,Potion of Vitality,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_BOSS_99t,Rakanishu,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Warrior_09,Re-Enforcer,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Warrior_13,Recruiter,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Shaman_03,Restoration,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Druid_10,Restoration,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Priest_04,Resurrection,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_825,Robe of the Magi,Kobolds & Catacombs,Spell,Neutral,,0,,,Spell Damage,,FALSE
LOOTA_Paladin_20,Sacred Arms,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Warlock_09,Sacrifice,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_803,Scepter of Summoning,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_839,Scroll of Confusion,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Paladin_01,Secrets,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Hunter_05,Secrets,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Priest_06,Shadow,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOT_104,Shifting Scroll,Kobolds & Catacombs,Spell,Mage,Common,0,,,,,TRUE
LOOTA_Hunter_03,Shots,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Paladin_14,Silver Hand,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_804,Small Backpacks,Kobolds & Catacombs,Spell,Neutral,,0,,,,,FALSE
LOOTA_Warrior_08,Smash!,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Hunter_12,Smugglers,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Druid_05,Stampede,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Druid_12,Stomp,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_Hunter_04,Summoner,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_103,Sunken Chest,Kobolds & Catacombs,Minion,Neutral,,0,0,1,Deathrattle,,FALSE
LOOTA_Warlock_07,Swarm,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_BOSS_110,Tag Team,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Paladin_19,Taunt,Kobolds & Catacombs,Spell,Paladin,,0,,,,,FALSE
LOOTA_Warlock_06,Taunt,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_Warrior_07,Taunt,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Druid_11,Taunt,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOTA_BOSS_47p,The Floor is Lava,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_Rogue_09,Thief,Kobolds & Catacombs,Spell,Rogue,,0,,,,,FALSE
LOOTA_BOSS_38p,Totem of Chaos,Kobolds & Catacombs,Hero Power,Neutral,,0,,,,,FALSE
LOOTA_845,Totem of the Dead,Kobolds & Catacombs,Spell,Neutral,,0,,,Deathrattle,,FALSE
LOOTA_Shaman_09,Totems,Kobolds & Catacombs,Spell,Shaman,,0,,,,,FALSE
LOOTA_Hunter_08,Tracker,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_BOSS_52h,Treasure Vault,Kobolds & Catacombs,Hero,Rogue,,0,,60,,,FALSE
LOOTA_Mage_32,Unique,Kobolds & Catacombs,Spell,Mage,,0,,,,,FALSE
LOOTA_Warlock_03,Unique,Kobolds & Catacombs,Spell,Warlock,,0,,,,,FALSE
LOOTA_Priest_10,Unique,Kobolds & Catacombs,Spell,Priest,,0,,,,,FALSE
LOOTA_BOSS_25p,Vindictive Breath,Kobolds & Catacombs,Hero Power,Neutral,,0,,,AIMustPlay,,FALSE
LOOTA_Hunter_07,Weapons,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Warrior_04,Weapons,Kobolds & Catacombs,Spell,Warrior,,0,,,,,FALSE
LOOTA_Hunter_01,Wee Beasts,Kobolds & Catacombs,Spell,Hunter,,0,,,,,FALSE
LOOTA_Druid_08,Wise Decisions,Kobolds & Catacombs,Spell,Druid,,0,,,,,FALSE
LOOT_231,Arcane Artificer,Kobolds & Catacombs,Minion,Mage,Common,1,1,2,,Elemental,TRUE
LOOTA_BOSS_37p,Arcane Infusion,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_823,Bag of Stuffing,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOT_047,Barkskin,Kobolds & Catacombs,Spell,Druid,Common,1,,,,,TRUE
LOOTA_842a,Blade of Quel'Delar,Kobolds & Catacombs,Weapon,Neutral,,1,3,3,,,FALSE
LOOTA_812,Boots of Haste,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOT_222,Candleshot,Kobolds & Catacombs,Weapon,Hunter,Common,1,1,3,,,TRUE
LOOTA_BOSS_12p,Charge!,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_BOSS_11p,Cruel Words,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOT_017,Dark Pact,Kobolds & Catacombs,Spell,Warlock,Common,1,,,,,TRUE
LOOTA_105,Deadly Spore,Kobolds & Catacombs,Minion,Neutral,,1,1,1,Poisonous,,FALSE
LOOT_258,Dire Mole,Kobolds & Catacombs,Minion,Neutral,Common,1,1,3,,Beast,TRUE
LOOT_218,Feral Gibberer,Kobolds & Catacombs,Minion,Neutral,Rare,1,1,1,,,TRUE
LOOTA_834,Gloves of Mugging,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOT_154,Gravelsnout Knight,Kobolds & Catacombs,Minion,Neutral,Rare,1,2,3,Battlecry,,TRUE
LOOTA_BOSS_29p,Greater Evolution,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOT_051t2,Greater Jasper Spellstone,Kobolds & Catacombs,Spell,Druid,Rare,1,,,,,FALSE
LOOT_153t1,Grub,Kobolds & Catacombs,Minion,Neutral,,1,1,1,,Beast,FALSE
LOOTA_842b,Hilt of Quel'Delar,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOT_051t1,Jasper Spellstone,Kobolds & Catacombs,Spell,Druid,Rare,1,,,,,FALSE
LOOT_542,Kingsbane,Kobolds & Catacombs,Weapon,Rogue,Legendary,1,1,3,Deathrattle,,TRUE
LOOT_014,Kobold Librarian,Kobolds & Catacombs,Minion,Warlock,Common,1,2,1,Battlecry,,TRUE
LOOT_051,Lesser Jasper Spellstone,Kobolds & Catacombs,Spell,Druid,Rare,1,,,,,TRUE
LOOTA_829,Loyal Sidekick,Kobolds & Catacombs,Minion,Neutral,,1,2,2,Taunt,,FALSE
LOOTA_813,Magic Mirror,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOTA_847,Mask of Mimicry,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOTA_BOSS_50t,Mushroom Potion,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOTA_BOSS_42p,Mystic Barrier,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_816,Party Portal,Kobolds & Catacombs,Minion,Neutral,,1,0,10,,,FALSE
LOOTA_841,Portable Forge,Kobolds & Catacombs,Spell,Neutral,,1,,,Discover,,FALSE
LOOTA_826,Portable Ice Wall,Kobolds & Catacombs,Minion,Neutral,,1,3,15,"Taunt, Freeze",,FALSE
LOOT_353,Psionic Probe,Kobolds & Catacombs,Spell,Priest,Common,1,,,,,TRUE
LOOTA_842,Quel'Delar,Kobolds & Catacombs,Weapon,Neutral,,1,6,6,,,FALSE
LOOTA_BOSS_04p,Sculpt Wax,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_BOSS_30p,Searing Lash,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_BOSS_13p,Tactical Retreat,Kobolds & Catacombs,Hero Power,Neutral,,1,,,,,FALSE
LOOTA_BOSS_22t,Tad's Pole,Kobolds & Catacombs,Weapon,Neutral,,1,0,1,,,FALSE
LOOTA_843,THE CANDLE,Kobolds & Catacombs,Spell,Neutral,,1,,,,,FALSE
LOOTA_BOSS_43p,Three Wee Wishes,Kobolds & Catacombs,Hero Power,Neutral,,1,,,AIMustPlay,,FALSE
LOOTA_BOSS_52t,Treasure Coffer,Kobolds & Catacombs,Minion,Neutral,,1,None,10,Deathrattle,,FALSE
LOOT_504,Unstable Evolution,Kobolds & Catacombs,Spell,Shaman,Epic,1,,,,,TRUE
LOOT_504t,Unstable Evolution,Kobolds & Catacombs,Spell,Shaman,,1,,,,,FALSE
LOOTA_BOSS_05p,Unstable Explosion,Kobolds & Catacombs,Hero Power,Neutral,,1,,,AIMustPlay,,FALSE
LOOT_117,Wax Elemental,Kobolds & Catacombs,Minion,Neutral,Common,1,0,2,"Taunt, Divine Shield",Elemental,TRUE
LOOTA_820,Aleatoric Cube,Kobolds & Catacombs,Spell,Neutral,,2,,,,,FALSE
LOOTA_BOSS_51p,Alluring Tune,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_805,Amulet of Domination,Kobolds & Catacombs,Spell,Neutral,,2,,,,,FALSE
LOOTA_BOSS_44p,Baby Breath,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOT_044,Bladed Gauntlet,Kobolds & Catacombs,Weapon,Warrior,Epic,2,0,2,,,TRUE
LOOT_033,Cavern Shinyfinder,Kobolds & Catacombs,Minion,Rogue,Common,2,3,1,Battlecry,,TRUE
LOOT_204,Cheat Death,Kobolds & Catacombs,Spell,Rogue,Common,2,,,Secret,,TRUE
LOOT_060,Crushing Hand,Kobolds & Catacombs,Spell,Shaman,Common,2,,,Overload,,TRUE
LOOTA_BOSS_35p,Dampen Magic,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_BOSS_15p,Divinity,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOT_363,Drygulch Jailor,Kobolds & Catacombs,Minion,Paladin,Common,2,1,1,Deathrattle,,TRUE
LOOT_367,Drywhisker Armorer,Kobolds & Catacombs,Minion,Warrior,Common,2,2,2,Battlecry,,TRUE
LOOT_214,Evasion,Kobolds & Catacombs,Spell,Rogue,Epic,2,,,Secret,,TRUE
LOOTA_BOSS_40p,Fading Light,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOT_415t1t,Felhunter,Kobolds & Catacombs,Minion,Warlock,,2,2,2,,Demon,FALSE
LOOTA_BOSS_09p,Freeze,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_BOSS_46p,Fungal Infection,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_BOSS_39p,Giant Stomp,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_BOSS_24p,Gloop,Kobolds & Catacombs,Hero Power,Neutral,,2,,,AIMustPlay,,FALSE
LOOT_091t2,Greater Pearl Spellstone,Kobolds & Catacombs,Spell,Paladin,Rare,2,,,Taunt,,FALSE
LOOT_103t2,Greater Ruby Spellstone,Kobolds & Catacombs,Spell,Mage,Rare,2,,,,,FALSE
LOOTA_835,Greedy Pickaxe,Kobolds & Catacombs,Weapon,Neutral,,2,3,2,,,FALSE
LOOT_131t1,Green Ooze,Kobolds & Catacombs,Minion,Neutral,,2,1,2,Taunt,,FALSE
LOOT_091t,Guardian Spirit,Kobolds & Catacombs,Minion,Paladin,,2,2,2,Taunt,,FALSE
LOOTA_837,Horn of Cenarius,Kobolds & Catacombs,Spell,Neutral,,2,,,Recruit,,FALSE
LOOTA_BOSS_54p,Idle,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOTA_BOSS_41p,Join the Fray,Kobolds & Catacombs,Hero Power,Neutral,,2,,,"AIMustPlay, Recruit",,FALSE
LOOT_062,Kobold Hermit,Kobolds & Catacombs,Minion,Shaman,Common,2,1,1,Battlecry,,TRUE
LOOT_091,Lesser Pearl Spellstone,Kobolds & Catacombs,Spell,Paladin,Rare,2,,,Taunt,,TRUE
LOOT_103,Lesser Ruby Spellstone,Kobolds & Catacombs,Spell,Mage,Rare,2,,,,,TRUE
LOOT_517,Murmuring Elemental,Kobolds & Catacombs,Minion,Shaman,Rare,2,1,1,Battlecry,Elemental,TRUE
LOOTA_BOSS_50p,"Mushroom, Mushroom",Kobolds & Catacombs,Hero Power,Neutral,,2,,,AIMustPlay,,FALSE
LOOT_091t1,Pearl Spellstone,Kobolds & Catacombs,Spell,Paladin,Rare,2,,,Taunt,,FALSE
LOOT_413,Plated Beetle,Kobolds & Catacombs,Minion,Neutral,Common,2,2,3,Deathrattle,Beast,TRUE
LOOT_088,Potion of Heroism,Kobolds & Catacombs,Spell,Paladin,Common,2,,,Divine Shield,,TRUE
LOOTA_BOSS_18p,Rat Race,Kobolds & Catacombs,Hero Power,Neutral,,2,,,,,FALSE
LOOT_170,Raven Familiar,Kobolds & Catacombs,Minion,Mage,Common,2,2,2,Battlecry,Beast,TRUE
LOOT_103t1,Ruby Spellstone,Kobolds & Catacombs,Spell,Mage,Rare,2,,,,,FALSE
LOOT_111,Scorp-o-matic,Kobolds & Catacombs,Minion,Neutral,Rare,2,1,2,Battlecry,Mech,TRUE
LOOTA_BOSS_36p,Sprouting Spore,Kobolds & Catacombs,Hero Power,Neutral,,2,,,AIMustPlay,,FALSE
LOOTA_BOSS_20t,Stone Golem,Kobolds & Catacombs,Minion,Neutral,,2,15,5,Deathrattle,,FALSE
LOOT_210,Sudden Betrayal,Kobolds & Catacombs,Spell,Rogue,Common,2,,,Secret,,TRUE
LOOTA_BOSS_21p,Swallow Whole,Kobolds & Catacombs,Hero Power,Neutral,,2,,,AIMustPlay,,FALSE
LOOTA_BOSS_28p,Unstable Demolition,Kobolds & Catacombs,Hero Power,Neutral,,2,,,AIMustPlay,,FALSE
LOOTA_821,Vorpal Dagger,Kobolds & Catacombs,Weapon,Neutral,,2,1,4,Poisonous,,FALSE
LOOT_013,Vulgar Homunculus,Kobolds & Catacombs,Minion,Warlock,Common,2,2,4,"Battlecry, Taunt",Demon,TRUE
LOOT_079,Wandering Monster,Kobolds & Catacombs,Spell,Hunter,Rare,2,,,Secret,,TRUE
LOOTA_BOSS_26p4,Beam of Confusion,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOTA_BOSS_26p3,Beam of Death,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOTA_BOSS_26p7,Beam of Decay,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOTA_BOSS_26p5,Beam of Fear,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOTA_BOSS_26p6,Beam of Fire,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOTA_BOSS_26p2,Beam of Frost,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOT_398,Benevolent Djinn,Kobolds & Catacombs,Minion,Paladin,Common,3,2,4,,Elemental,TRUE
LOOT_286t3,Blessed Maul,Kobolds & Catacombs,Weapon,Paladin,Rare,3,2,2,Battlecry,,FALSE
LOOT_152,Boisterous Bard,Kobolds & Catacombs,Minion,Neutral,Common,3,3,2,Battlecry,,TRUE
LOOT_078,Cave Hydra,Kobolds & Catacombs,Minion,Hunter,Common,3,2,4,,Beast,TRUE
LOOT_286t1,Champion's Maul,Kobolds & Catacombs,Weapon,Paladin,Rare,3,2,2,Battlecry,,FALSE
LOOT_209,Dragon Soul,Kobolds & Catacombs,Weapon,Priest,Legendary,3,0,3,,,TRUE
LOOT_132,Dragonslayer,Kobolds & Catacombs,Minion,Neutral,Common,3,4,3,Battlecry,,TRUE
LOOT_278t4,Elixir of Hope,Kobolds & Catacombs,Spell,Priest,Common,3,,,,,FALSE
LOOT_278t1,Elixir of Life,Kobolds & Catacombs,Spell,Priest,Common,3,,,,,FALSE
LOOT_278t2,Elixir of Purity,Kobolds & Catacombs,Spell,Priest,Common,3,,,,,FALSE
LOOT_278t3,Elixir of Shadows,Kobolds & Catacombs,Spell,Priest,Common,3,,,,,FALSE
LOOTA_827,Embers of Ragnaros,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOT_101,Explosive Runes,Kobolds & Catacombs,Spell,Mage,Rare,3,,,"Secret, Immune to Spell Power",,TRUE
LOOT_415t2t,Felhunter,Kobolds & Catacombs,Minion,Warlock,,3,3,3,,Demon,FALSE
LOOT_388,Fungal Enchanter,Kobolds & Catacombs,Minion,Neutral,Common,3,3,3,Battlecry,,TRUE
LOOT_069t,Giant Rat,Kobolds & Catacombs,Minion,Neutral,,3,2,3,,Beast,FALSE
LOOT_534,Gilded Gargoyle,Kobolds & Catacombs,Minion,Priest,Common,3,2,2,Deathrattle,,TRUE
LOOTA_109,Gluttonous Trogg,Kobolds & Catacombs,Minion,Neutral,,3,3,3,,,FALSE
LOOT_998k,Golden Kobold,Kobolds & Catacombs,Minion,Neutral,,3,6,6,"Battlecry, Taunt",,FALSE
LOOT_351,Greedy Sprite,Kobolds & Catacombs,Minion,Druid,Rare,3,3,1,Deathrattle,,TRUE
LOOTA_BOSS_27p,Harden Sculpture,Kobolds & Catacombs,Hero Power,Neutral,,3,,,,,FALSE
LOOT_373,Healing Rain,Kobolds & Catacombs,Spell,Shaman,Common,3,,,Immune to Spell Power,,TRUE
LOOTA_BOSS_23p,Hunter's Call,Kobolds & Catacombs,Hero Power,Neutral,,3,,,AIMustPlay,,FALSE
LOOT_347,Kobold Apprentice,Kobolds & Catacombs,Minion,Neutral,Common,3,2,1,Battlecry,,TRUE
LOOT_041,Kobold Barbarian,Kobolds & Catacombs,Minion,Warrior,Rare,3,4,4,,,TRUE
LOOT_124,Lone Champion,Kobolds & Catacombs,Minion,Neutral,Rare,3,2,4,"Divine Shield, Taunt, Battlecry",,TRUE
LOOTA_BOSS_99p,Magic Candle,Kobolds & Catacombs,Hero Power,Neutral,,3,,,,,FALSE
LOOT_357l,Master Chest,Kobolds & Catacombs,Minion,Neutral,,3,0,8,Deathrattle,,FALSE
LOOTA_811,Orb of Destruction,Kobolds & Catacombs,Spell,Neutral,,3,,,,,FALSE
LOOT_344,Primal Talismans,Kobolds & Catacombs,Spell,Shaman,Rare,3,,,Deathrattle,,TRUE
LOOT_286t4,Purifier's Maul,Kobolds & Catacombs,Weapon,Paladin,Rare,3,2,2,Battlecry,,FALSE
LOOT_364,Reckless Flurry,Kobolds & Catacombs,Spell,Warrior,Epic,3,,,,,TRUE
LOOT_389,Rummaging Kobold,Kobolds & Catacombs,Minion,Neutral,Epic,3,1,3,Battlecry,,TRUE
LOOT_286t2,Sacred Maul,Kobolds & Catacombs,Weapon,Paladin,Rare,3,2,2,Battlecry,,FALSE
LOOTA_BOSS_48t,Sawblade,Kobolds & Catacombs,Minion,Neutral,,3,3,3,,,FALSE
LOOT_069,Sewer Crawler,Kobolds & Catacombs,Minion,Neutral,Common,3,1,1,Battlecry,,TRUE
LOOT_394,Shrieking Shroom,Kobolds & Catacombs,Minion,Neutral,Rare,3,1,2,,,TRUE
